budget,popularity,release_date,revenue,runtime,title,vote_average,vote_count,tsne_x,tsne_y
0.15263024099511735,0.02601861403607537,0.7142857142857153,0.12632655826367598,0.5136986301369864,GoldenEye,0.6666666666666665,0.09702405218100285,0.3816346,-14.830027
0.009208961908887224,0.02580585631023299,0.7142857142857153,0.01012061382388466,0.2465753424657534,Friday,0.7368421052631577,0.0415002038320424,-6.328618,-18.786346
0.049998499997631576,0.027212535019947998,0.7272727272727302,0.009267194958958967,0.363013698630137,From Dusk Till Dawn,0.7192982456140351,0.13371381981247452,-5.537369,-13.605693
0.005261587255137771,0.020245881215094536,0.7142857142857153,0.000457322800039784,0.1917808219178082,Blue in the Face,0.7017543859649122,0.001956787607011822,-6.7890277,-19.39781
0.039472167587633035,0.012012556102314439,0.7142857142857153,0.023673180237353524,0.2534246575342466,Mighty Morphin Power Rangers: The Movie,0.4210526315789474,0.012148389726865064,-28.365772,2.09263
6.947379390599038e-05,0.018390827471256505,0.701298701298704,0.001130261643050482,0.2534246575342466,Clerks,0.8070175438596492,0.06237260497350183,-6.064094,-18.086847
0.02894583517763449,0.07622315803334427,0.480519480519483,0.27812328447569257,0.452054794520548,Star Wars,0.9298245614035086,0.5523033020790868,11.814915,-18.834576
0.09210382963762574,0.015460660419021832,0.701298701298704,0.0035049427432087494,0.23287671232876717,The Swan Princess,0.6491228070175439,0.020138605788830005,-6.859256,-20.434298
0.11841966066262209,0.038668116162230426,0.701298701298704,0.28273014596757035,0.23287671232876717,The Lion King,0.9122807017543859,0.4497350183448838,15.421605,-9.227304
0.16578815650761553,0.01537531675922875,0.6883116883116891,0.33002565358165115,0.4931506849315068,Jurassic Park,0.8421052631578947,0.40375050958010594,12.042701,-16.236063
0.0736827479201283,0.17516132649881117,0.5454545454545467,0.011886668938046139,0.4246575342465754,Blade Runner,0.8947368421052633,0.3121891561353444,8.753377,-19.47152
0.04736691689513194,0.00045629408339311695,0.6493506493506516,0.17097942769180738,0.3287671232876712,Home Alone,0.7543859649122806,0.20244598450876475,7.2621584,-16.075754
0.0736827479201283,0.029073961295123876,0.6753246753246778,0.1807950255009775,0.23972602739726034,Aladdin,0.8070175438596492,0.28463106400326127,8.360139,-14.698344
0.06578799861262939,0.0420093078296854,0.6623376623376629,0.13534981293687914,0.1986301369863014,Beauty and the Beast,0.8245614035087718,0.24663677130044842,7.854836,-14.52639
0.21052506925010933,0.028043055366343737,0.7272727272727302,0.16416861213011308,0.37671232876712324,Mission: Impossible,0.6842105263157894,0.21793721973094168,6.654505,0.5424656
0.01052475346013704,0.034541701037083226,0.7272727272727302,0.005915095593160848,0.26027397260273977,Trainspotting,0.8771929824561402,0.22282918874847124,6.4899387,-14.116187
0.13157757617512028,0.02152776177739032,0.7272727272727302,0.015164237600081539,0.28767123287671237,Escape from L.A.,0.4912280701754385,0.030737871993477373,-24.683538,-4.1338787
0.01578791966513631,0.0743212096978798,0.4155844155844157,0.0879015351170357,0.821917808219178,The Godfather,1.0,0.4908275580921321,9.683125,-21.354372
0.007630012047387443,0.02556310783593143,0.12987012987013102,0.09454616782294017,0.13013698630136994,Cinderella,0.7017543859649122,0.1431716265796983,0.58387274,-26.027466
0.03157741828013413,0.017812691173655092,0.5324675324675354,0.010688799561714167,0.18493150684931514,The Fox and the Hound,0.7368421052631577,0.07174887892376682,-2.8181176,-22.915302
0.01578791966513631,0.024845172532575063,0.6103896103896105,0.07674209228718365,0.3082191780821918,Dirty Dancing,0.7543859649122806,0.11145536078271503,-2.3248653,-20.35297
0.12894599307262064,0.029569373507633046,0.6753246753246778,0.12658954218819454,0.4931506849315068,Basic Instinct,0.6491228070175439,0.07052588666938442,0.5178812,-15.374417
